Customer ID,recency,frequency,monetary,segment,Country
15629,450,4,2240.9000000000005,at_risk,United Kingdom
15630,45,3,1481.4,potential_loyalists,United Kingdom
15631,642,1,596.6700000000001,hibernating,United Kingdom
15632,15,8,3285.3100000000004,champions,United Kingdom
15633,509,13,4335.96,cant_loose,United Kingdom
15634,17,2,554.6500000000001,potential_loyalists,United Kingdom
15635,395,1,100.35,hibernating,United Kingdom
15636,89,4,1444.5800000000004,need_attention,United Kingdom
15637,52,5,797.59,loyal_customers,United Kingdom
15638,378,6,2265.2,at_risk,United Kingdom
15639,134,3,1065.08,need_attention,United Kingdom
15640,4,29,23828.03,champions,United Kingdom
15641,105,12,5345.55,loyal_customers,United Kingdom
15642,729,1,105.78000000000003,hibernating,United Kingdom
15643,191,3,664.0,at_risk,United Kingdom
15644,166,4,803.54,need_attention,United Kingdom
15645,18,3,1055.1699999999998,potential_loyalists,United Kingdom
15646,157,5,974.6100000000002,loyal_customers,United Kingdom
15647,415,1,169.0,hibernating,United Kingdom
15648,204,2,639.5,hibernating,United Kingdom
15649,336,4,2170.35,at_risk,United Kingdom
15650,521,2,553.88,hibernating,United Kingdom
15651,36,5,1259.0600000000002,loyal_customers,United Kingdom
15652,91,5,1405.9400000000003,loyal_customers,United Kingdom
15653,92,2,877.4399999999999,about_to_sleep,United Kingdom
15654,9,2,922.5300000000001,potential_loyalists,United Kingdom
15655,243,1,560.6700000000001,hibernating,United Kingdom
15656,45,4,748.5,potential_loyalists,United Kingdom
15657,22,1,30.0,promising,United Kingdom
15658,190,8,2423.4700000000003,at_risk,United Kingdom
15659,43,3,532.49,potential_loyalists,United Kingdom
15660,25,15,2812.99,loyal_customers,United Kingdom
15661,317,8,1215.9499999999996,at_risk,United Kingdom
15662,661,2,283.73,hibernating,United Kingdom
15663,106,1,138.14,about_to_sleep,United Kingdom
15664,50,4,1254.0300000000004,potential_loyalists,United Kingdom
15665,168,5,3987.0700000000006,loyal_customers,United Kingdom
15666,472,2,632.9399999999999,hibernating,United Kingdom
15667,39,1,301.32000000000005,promising,United Kingdom
15668,217,1,76.32000000000001,hibernating,United Kingdom
15669,40,4,684.34,potential_loyalists,United Kingdom
15670,296,2,325.20000000000005,hibernating,United Kingdom
15671,18,7,2657.13,champions,United Kingdom
15672,725,1,45.300000000000004,hibernating,United Kingdom
15673,88,9,6204.320000000001,loyal_customers,United Kingdom
15674,73,13,6948.23,loyal_customers,United Kingdom
15675,81,4,542.0400000000001,need_attention,United Kingdom
15676,18,3,3435.7599999999998,potential_loyalists,United Kingdom
15677,49,3,1305.63,potential_loyalists,United Kingdom
15678,52,3,1825.94,potential_loyalists,United Kingdom
15679,24,4,781.2800000000001,potential_loyalists,United Kingdom
15680,9,10,4507.58,champions,United Kingdom
15681,25,14,2989.7000000000003,loyal_customers,United Kingdom
15682,599,2,318.23999999999995,hibernating,United Kingdom
15683,117,2,524.54,about_to_sleep,United Kingdom
15684,547,3,173.95000000000002,at_risk,United Kingdom
15685,450,1,55.98,hibernating,United Kingdom
15686,420,1,90.0,hibernating,United Kingdom
15687,8,9,2993.1,champions,United Kingdom
15688,418,1,190.57,hibernating,United Kingdom
15689,119,3,521.03,need_attention,United Kingdom
15690,4,2,239.76,potential_loyalists,United Kingdom
15691,252,4,571.3,at_risk,United Kingdom
15692,28,1,191.03999999999996,promising,United Kingdom
15693,659,1,37.5,hibernating,United Kingdom
15694,0,24,10810.810000000001,champions,United Kingdom
15695,266,4,1131.04,at_risk,United Kingdom
15696,33,13,3881.2200000000003,loyal_customers,United Kingdom
15697,689,1,246.75,hibernating,United Kingdom
15698,624,1,46.2,hibernating,United Kingdom
15699,17,1,309.6499999999999,new_customers,United Kingdom
15700,172,2,696.6799999999998,about_to_sleep,United Kingdom
15701,2,4,1529.0,potential_loyalists,United Kingdom
15702,476,2,140.39,hibernating,Nigeria
15703,264,1,211.5,hibernating,United Kingdom
15704,140,6,3734.66,loyal_customers,United Kingdom
15705,201,1,143.10000000000002,hibernating,United Kingdom
15706,63,4,1060.56,need_attention,United Kingdom
15707,35,4,916.9799999999998,potential_loyalists,United Kingdom
15708,40,9,4204.44,loyal_customers,United Kingdom
15709,283,2,327.85,hibernating,United Kingdom
15710,417,1,898.8699999999999,hibernating,United Kingdom
15711,556,2,420.25,hibernating,United Kingdom
15712,9,12,3472.41,champions,United Kingdom
15713,143,4,1010.7900000000001,need_attention,United Kingdom
15714,11,5,783.96,champions,United Kingdom
15715,555,5,658.0200000000001,at_risk,United Kingdom
15716,145,11,3014.66,loyal_customers,United Kingdom
15717,234,5,607.0,at_risk,United Kingdom
15718,540,1,293.79,hibernating,United Kingdom
15719,32,31,10195.970000000001,loyal_customers,United Kingdom
15720,24,2,739.22,potential_loyalists,United Kingdom
15721,11,1,471.4000000000001,new_customers,United Kingdom
15722,35,11,5234.0,loyal_customers,United Kingdom
15723,364,4,930.6999999999999,at_risk,United Kingdom
15724,201,3,310.85,at_risk,United Kingdom
15725,15,1,415.25,new_customers,United Kingdom
15726,390,1,321.91,hibernating,United Kingdom
15727,16,15,9371.710000000001,champions,United Kingdom
15728,379,2,544.6,hibernating,United Kingdom
15729,212,3,192.55,at_risk,United Kingdom
15730,65,5,1726.5800000000002,loyal_customers,United Kingdom
15731,553,1,125.3,hibernating,United Kingdom
15732,212,10,1682.0700000000002,cant_loose,United Kingdom
15733,282,1,162.3,hibernating,United Kingdom
15734,114,4,2263.3,need_attention,United Kingdom
15735,421,1,327.68,hibernating,United Kingdom
15736,435,2,1767.1200000000001,hibernating,United Kingdom
15737,14,8,1188.12,champions,United Kingdom
15738,18,41,13372.97,champions,United Kingdom
15739,66,1,449.12,about_to_sleep,United Kingdom
15740,49,1,154.88000000000002,promising,United Kingdom
15741,458,2,208.62,hibernating,United Kingdom
15742,619,1,156.86999999999998,hibernating,United Kingdom
15743,16,4,775.9599999999999,potential_loyalists,United Kingdom
15744,77,1,34.8,about_to_sleep,United Kingdom
15745,19,4,1094.59,potential_loyalists,United Kingdom
15746,134,1,196.88000000000002,about_to_sleep,United Kingdom
15747,12,9,2499.81,champions,United Kingdom
15748,40,3,609.8100000000002,potential_loyalists,United Kingdom
15749,235,3,44534.3,at_risk,United Kingdom
15750,2,18,6793.511,champions,United Kingdom
15751,460,11,1380.44,cant_loose,United Kingdom
15752,39,9,4184.5599999999995,loyal_customers,United Kingdom
15753,304,1,79.2,hibernating,United Kingdom
15754,51,9,3037.61,loyal_customers,United Kingdom
15755,10,17,5993.120000000001,champions,United Kingdom
15756,61,4,528.01,need_attention,United Kingdom
15757,65,6,2940.3599999999997,loyal_customers,United Kingdom
15758,24,1,205.25,promising,United Kingdom
15759,218,7,830.9300000000001,at_risk,United Kingdom
15760,630,2,13916.34,hibernating,Norway
15761,442,1,143.05,hibernating,United Kingdom
15762,65,2,583.75,about_to_sleep,United Kingdom
15763,31,2,1086.9200000000003,potential_loyalists,United Kingdom
15764,88,8,4503.08,loyal_customers,United Kingdom
15765,666,1,370.63,hibernating,United Kingdom
15766,64,3,831.06,need_attention,United Kingdom
15768,115,34,15308.890000000001,loyal_customers,United Kingdom
15769,7,46,88704.31999999999,champions,United Kingdom
15770,612,1,321.45000000000005,hibernating,United Kingdom
15771,604,3,1006.54,at_risk,United Kingdom
15772,418,1,280.88,hibernating,United Kingdom
15773,5,2,774.5200000000001,potential_loyalists,United Kingdom
15774,68,6,1288.3400000000001,loyal_customers,United Kingdom
15775,245,2,150.5,hibernating,United Kingdom
15776,133,1,241.61999999999998,about_to_sleep,United Kingdom
15777,241,7,1762.61,at_risk,United Kingdom
15778,431,1,307.95,hibernating,United Kingdom
15779,463,2,124.08000000000001,hibernating,United Kingdom
15780,183,3,475.28,need_attention,United Kingdom
15781,25,3,345.46000000000004,potential_loyalists,United Kingdom
15782,9,4,4014.1000000000004,potential_loyalists,United Kingdom
15783,10,1,246.3,new_customers,United Kingdom
15784,467,2,848.3299999999999,hibernating,United Kingdom
15785,32,16,5969.93,loyal_customers,United Kingdom
15786,46,5,8501.62,loyal_customers,United Kingdom
15787,26,3,933.26,potential_loyalists,United Kingdom
15788,508,1,221.83000000000004,hibernating,United Kingdom
15789,358,6,1962.0099999999998,at_risk,United Kingdom
15790,10,1,218.75000000000003,new_customers,United Kingdom
15791,43,5,3608.34,loyal_customers,United Kingdom
15792,399,2,933.8399999999999,hibernating,United Kingdom
15793,14,8,2399.57,champions,United Kingdom
15794,736,2,777.0000000000001,hibernating,United Kingdom
15795,149,8,1979.8700000000001,loyal_customers,United Kingdom
15796,1,17,5171.63,champions,United Kingdom
15797,113,6,2821.08,loyal_customers,United Kingdom
15798,492,3,1535.37,at_risk,United Kingdom
15799,75,4,1421.34,need_attention,United Kingdom
15800,107,7,1227.07,loyal_customers,United Kingdom
15801,46,3,1063.95,potential_loyalists,United Kingdom
15802,142,1,451.42,about_to_sleep,United Kingdom
15803,51,4,1929.66,potential_loyalists,United Kingdom
15804,0,13,4206.389999999999,champions,United Kingdom
15805,23,30,10148.93,loyal_customers,United Kingdom
15806,46,3,784.5799999999999,potential_loyalists,United Kingdom
15807,50,5,1817.52,loyal_customers,United Kingdom
15808,306,21,18133.3,cant_loose,United Kingdom
15809,36,7,1274.44,loyal_customers,United Kingdom
15810,78,8,2999.04,loyal_customers,United Kingdom
15811,22,7,3776.0,loyal_customers,United Kingdom
15812,107,12,5201.470000000001,loyal_customers,United Kingdom
15813,207,2,1303.9099999999999,hibernating,United Kingdom
15814,16,6,2634.44,champions,United Kingdom
15815,63,5,2100.6,loyal_customers,United Kingdom
15816,542,2,144.15,hibernating,United Kingdom
15817,420,3,2766.4,at_risk,United Kingdom
15818,588,1,340.5,hibernating,United Kingdom
15819,49,10,3934.79,loyal_customers,United Kingdom
15820,319,1,206.98,hibernating,United Kingdom
15821,44,2,570.9599999999999,potential_loyalists,United Kingdom
15822,3,6,1840.06,champions,United Kingdom
15823,372,3,3897.17,at_risk,United Kingdom
15824,453,2,890.94,hibernating,United Kingdom
15825,172,1,532.94,about_to_sleep,United Kingdom
15826,56,4,2598.2799999999997,potential_loyalists,United Kingdom
15827,73,28,3794.0699999999997,loyal_customers,United Kingdom
15828,375,1,1108.82,hibernating,United Kingdom
15829,99,2,636.1399999999998,about_to_sleep,United Kingdom
15830,37,1,576.0,promising,United Kingdom
15831,58,3,794.64,potential_loyalists,United Kingdom
15832,254,1,836.7900000000001,hibernating,United Kingdom
15833,737,1,80.4,hibernating,United Kingdom
15834,70,7,3764.39,loyal_customers,United Kingdom
15835,44,4,954.09,potential_loyalists,United Kingdom
15836,50,1,137.37,promising,United Kingdom
15837,64,2,777.01,about_to_sleep,United Kingdom
15838,11,34,74163.0,champions,United Kingdom
15839,33,3,1048.49,potential_loyalists,United Kingdom
15840,58,2,355.55999999999995,potential_loyalists,United Kingdom
15841,72,9,2742.4100000000003,loyal_customers,United Kingdom
15842,393,2,548.8,hibernating,United Kingdom
15843,303,1,118.95000000000002,hibernating,United Kingdom
15844,46,1,130.73999999999998,promising,United Kingdom
15845,17,11,4426.280000000001,champions,United Kingdom
15846,385,1,107.01000000000002,hibernating,United Kingdom
15847,38,5,822.5699999999999,loyal_customers,United Kingdom
15848,621,1,137.99,hibernating,United Kingdom
15850,19,6,1006.75,champions,United Kingdom
15851,526,1,109.73,hibernating,United Kingdom
15852,186,3,257.26,need_attention,United Kingdom
15853,51,1,110.80000000000001,promising,United Kingdom
15854,4,21,5578.280000000001,champions,United Kingdom
15855,136,6,1052.72,loyal_customers,United Kingdom
15856,4,52,33847.27,champions,United Kingdom
15857,18,2,570.48,potential_loyalists,United Kingdom
15858,15,13,3936.34,champions,United Kingdom
15859,432,1,438.4599999999999,hibernating,United Kingdom
15860,40,17,2463.96,loyal_customers,United Kingdom
15861,12,12,4369.2,champions,United Kingdom
15862,8,13,2866.52,champions,United Kingdom
15863,25,5,355.09999999999997,loyal_customers,United Kingdom
15864,22,7,2180.76,loyal_customers,United Kingdom
15865,40,5,2241.42,loyal_customers,United Kingdom
15866,101,1,211.89,about_to_sleep,United Kingdom
15867,5,31,9034.95,champions,United Kingdom
15868,583,1,94.53,hibernating,United Kingdom
15869,277,3,321.11000000000007,at_risk,United Kingdom
15870,32,4,857.46,potential_loyalists,United Kingdom
15871,437,1,33.099999999999994,hibernating,United Kingdom
15872,14,4,729.25,potential_loyalists,United Kingdom
15873,499,4,313.91999999999996,at_risk,United Kingdom
15874,63,21,11284.76,loyal_customers,United Kingdom
15875,646,1,108.52,hibernating,United Kingdom
15876,409,2,1449.1399999999999,hibernating,United Kingdom
15877,1,2,490.33,potential_loyalists,United Kingdom
15878,561,2,330.7699999999999,hibernating,United Kingdom
15879,404,4,1137.8000000000002,at_risk,United Kingdom
15880,369,1,658.06,hibernating,United Kingdom
15881,312,5,501.39000000000004,at_risk,United Kingdom
15882,198,8,1495.98,at_risk,United Kingdom
15883,2,2,396.47999999999996,potential_loyalists,United Kingdom
15884,432,2,244.60000000000002,hibernating,United Kingdom
15885,92,15,1951.82,loyal_customers,United Kingdom
15886,60,4,1052.87,need_attention,United Kingdom
15887,406,3,1027.15,at_risk,United Kingdom
15888,80,3,429.15999999999997,need_attention,United Kingdom
15889,156,8,1699.67,loyal_customers,United Kingdom
15890,394,5,535.65,at_risk,United Kingdom
15891,226,1,511.67999999999995,hibernating,United Kingdom
15892,669,1,128.2,hibernating,United Kingdom
15893,481,1,305.28000000000003,hibernating,United Kingdom
15894,253,2,409.69,hibernating,United Kingdom
15895,149,1,179.17000000000002,about_to_sleep,United Kingdom
15897,194,2,208.59000000000003,hibernating,United Kingdom
15898,1,25,5513.09,champions,United Kingdom
15899,368,1,112.5,hibernating,United Kingdom
15900,23,4,886.5699999999998,potential_loyalists,United Kingdom
15901,16,7,687.72,champions,United Kingdom
15902,380,1,145.01000000000005,hibernating,United Kingdom
15903,9,12,8939.84,champions,United Kingdom
15904,8,1,164.67999999999998,new_customers,United Kingdom
15905,543,1,114.69000000000001,hibernating,United Kingdom
15906,19,10,2530.19,champions,United Kingdom
15907,3,3,882.72,potential_loyalists,United Kingdom
15908,490,2,758.6200000000001,hibernating,United Kingdom
15909,173,1,191.93999999999997,about_to_sleep,United Kingdom
15910,0,15,2661.17,champions,United Kingdom
15911,623,8,1700.24,at_risk,United Kingdom
15912,178,9,1074.7,loyal_customers,United Kingdom
15913,534,1,6.300000000000001,hibernating,United Kingdom
15914,378,2,205.98999999999998,hibernating,United Kingdom
15915,401,1,364.45000000000005,hibernating,United Kingdom
15916,16,13,3377.69,champions,United Kingdom
15917,247,5,530.17,at_risk,United Kingdom
15918,190,3,582.88,at_risk,United Kingdom
15919,19,2,739.77,potential_loyalists,United Kingdom
15920,154,9,569.1400000000001,loyal_customers,United Kingdom
15921,172,4,775.2600000000001,need_attention,United Kingdom
15922,373,1,739.0,hibernating,United Kingdom
15923,372,1,254.16000000000003,hibernating,United Kingdom
15924,731,1,102.82000000000001,hibernating,United Kingdom
15925,194,1,207.14999999999998,hibernating,United Kingdom
15926,542,1,134.44,hibernating,United Kingdom
15927,647,1,106.54000000000002,hibernating,United Kingdom
15928,656,1,293.53000000000003,hibernating,United Kingdom
15929,644,1,594.0,hibernating,United Kingdom
15930,67,1,426.63000000000005,about_to_sleep,United Kingdom
15931,428,1,239.89999999999998,hibernating,United Kingdom
15932,4,8,2495.8700000000003,champions,United Kingdom
15933,21,3,1107.4600000000003,potential_loyalists,United Kingdom
15934,417,2,2190.66,hibernating,United Kingdom
15935,239,2,416.86,hibernating,United Kingdom
15936,379,2,282.78999999999996,hibernating,United Kingdom
15937,64,1,145.35,about_to_sleep,United Kingdom
15938,112,9,734.8100000000001,loyal_customers,United Kingdom
15939,89,16,9060.39,loyal_customers,United Kingdom
15940,311,1,35.8,hibernating,United Kingdom
15941,637,1,405.0,hibernating,United Kingdom
15942,133,1,337.43999999999994,about_to_sleep,United Kingdom
15943,649,2,271.28999999999996,hibernating,United Kingdom
15944,276,4,2164.2400000000002,at_risk,United Kingdom
15945,365,4,827.2700000000001,at_risk,United Kingdom
15946,502,3,2304.18,at_risk,United Kingdom
15947,82,1,1708.24,about_to_sleep,United Kingdom
15948,8,3,1509.0900000000001,potential_loyalists,United Kingdom
15949,16,2,364.72,potential_loyalists,United Kingdom
15950,31,10,7120.91,loyal_customers,United Kingdom
15951,8,3,1013.1700000000001,potential_loyalists,United Kingdom
15952,33,4,781.9100000000001,loyal_customers,United Kingdom
15953,15,18,3648.08,champions,United Kingdom
15954,589,1,190.74999999999997,hibernating,United Kingdom
15955,24,22,8658.36,loyal_customers,United Kingdom
15956,551,2,617.6,hibernating,United Kingdom
15957,31,3,921.2500000000001,potential_loyalists,United Kingdom
15958,74,4,462.12000000000006,loyal_customers,United Kingdom
15959,682,3,542.89,at_risk,United Kingdom
15960,374,4,410.95,at_risk,United Kingdom
15961,379,1,451.28999999999996,hibernating,United Kingdom
15962,449,1,289.48,hibernating,United Kingdom
15963,19,2,470.76000000000005,potential_loyalists,United Kingdom
15964,663,1,269.21,hibernating,United Kingdom
15965,17,13,2928.13,champions,United Kingdom
15966,450,1,426.53000000000003,hibernating,United Kingdom
15967,23,12,2966.0,loyal_customers,United Kingdom
15968,388,1,404.54999999999995,hibernating,United Kingdom
15969,2,5,1127.05,champions,United Kingdom
15970,303,2,1017.32,hibernating,United Kingdom
15971,17,18,5902.83,champions,United Kingdom
15972,456,5,1769.33,at_risk,United Kingdom
15973,366,3,988.44,at_risk,United Kingdom
15974,39,7,3442.15,loyal_customers,United Kingdom
15975,84,1,371.01,about_to_sleep,United Kingdom
15976,165,6,1694.4099999999999,loyal_customers,United Kingdom
15977,17,2,1054.73,potential_loyalists,United Kingdom
15978,77,3,3279.42,need_attention,United Kingdom
15979,602,1,329.21999999999997,hibernating,United Kingdom
15980,88,7,6543.68,loyal_customers,United Kingdom
15981,24,21,9362.77,loyal_customers,United Kingdom
15982,605,1,324.51,hibernating,United Kingdom
15983,22,8,3924.02,loyal_customers,United Kingdom
15984,2,30,8515.720000000001,champions,United Kingdom
15985,123,7,2715.2799999999997,loyal_customers,United Kingdom
15986,30,2,354.42,potential_loyalists,United Kingdom
15987,12,8,1649.47,champions,United Kingdom
15988,19,3,738.8900000000001,potential_loyalists,United Kingdom
15989,375,2,368.30999999999995,hibernating,United Kingdom
15990,44,7,1997.75,loyal_customers,United Kingdom
15991,534,1,150.55,hibernating,United Kingdom
15992,3,3,896.5999999999999,potential_loyalists,United Kingdom
15993,8,7,2777.67,champions,United Kingdom
15994,54,3,1175.68,potential_loyalists,United Kingdom
15995,414,1,694.5400000000001,hibernating,United Kingdom
15996,88,7,1649.6499999999999,loyal_customers,United Kingdom
15998,36,16,8274.14,loyal_customers,United Kingdom
15999,735,1,20.4,hibernating,United Kingdom
16000,2,3,12393.699999999999,potential_loyalists,United Kingdom
16001,381,1,583.39,hibernating,United Kingdom
16002,625,1,169.20999999999998,hibernating,United Kingdom
16003,29,10,5613.83,loyal_customers,United Kingdom
16004,474,5,2146.39,at_risk,United Kingdom
16005,12,10,2365.4900000000002,champions,United Kingdom
16006,211,2,332.81999999999994,hibernating,United Kingdom
16007,47,7,3053.06,loyal_customers,United Kingdom
16008,23,15,5339.130000000001,loyal_customers,United Kingdom
16009,22,4,972.1100000000001,loyal_customers,United Kingdom
16010,245,11,1694.86,cant_loose,United Kingdom
16011,8,29,5838.960000000001,champions,United Kingdom
16012,35,5,2978.59,loyal_customers,United Kingdom
16013,3,84,57140.44,champions,United Kingdom
16014,37,5,1100.28,loyal_customers,United Kingdom
16015,3,3,704.55,potential_loyalists,United Kingdom
16016,3,11,2446.42,champions,United Kingdom
16017,47,5,1545.58,loyal_customers,United Kingdom
16018,39,4,698.13,loyal_customers,United Kingdom
16019,46,27,17329.16,loyal_customers,United Kingdom
16020,16,3,851.01,potential_loyalists,United Kingdom
16021,395,2,487.03000000000003,hibernating,United Kingdom
16022,260,1,602.6300000000001,hibernating,United Kingdom
16023,46,3,719.81,potential_loyalists,United Kingdom
16024,12,3,483.99000000000007,potential_loyalists,United Kingdom
16025,29,1,439.65999999999997,promising,United Kingdom
16026,43,1,236.09,promising,United Kingdom
16027,91,15,2048.36,loyal_customers,United Kingdom
16028,595,1,82.2,hibernating,United Kingdom
16029,38,107,122035.13999999998,loyal_customers,United Kingdom
16030,309,1,331.24,hibernating,United Kingdom
16031,92,2,547.9000000000001,about_to_sleep,United Kingdom
16032,456,6,1965.72,at_risk,United Kingdom
16033,5,27,10764.449999999999,champions,United Kingdom
16034,196,6,911.32,at_risk,United Kingdom
16035,560,1,217.73000000000002,hibernating,United Kingdom
16036,87,4,2556.84,loyal_customers,United Kingdom
16037,269,5,1509.3400000000001,at_risk,United Kingdom
16038,7,3,471.78,potential_loyalists,United Kingdom
16039,423,2,456.4,hibernating,United Kingdom
16040,65,7,2416.8999999999996,loyal_customers,United Kingdom
16041,30,3,3166.4,potential_loyalists,United Kingdom
16042,22,8,2245.3199999999997,loyal_customers,United Kingdom
16043,37,8,1856.59,loyal_customers,United Kingdom
16044,435,1,340.84,hibernating,United Kingdom
16045,119,8,3434.9300000000003,loyal_customers,United Kingdom
16046,562,1,235.78000000000003,hibernating,United Kingdom
16047,682,1,107.14,hibernating,EIRE
16048,373,4,1075.2300000000002,at_risk,United Kingdom
16049,40,6,1852.15,loyal_customers,United Kingdom
16050,173,3,300.7,need_attention,United Kingdom
16051,681,1,188.44,hibernating,United Kingdom
16052,54,1,362.05999999999995,promising,United Kingdom
16053,32,6,3634.84,loyal_customers,United Kingdom
16054,145,4,2111.88,loyal_customers,United Kingdom
16055,220,1,134.8,hibernating,United Kingdom
16056,45,1,650.75,promising,United Kingdom
16057,16,10,3854.85,champions,United Kingdom
16058,406,1,62.7,hibernating,United Kingdom
16059,65,12,3171.82,loyal_customers,United Kingdom
16060,400,3,541.95,at_risk,United Kingdom
16061,431,1,89.65,hibernating,United Kingdom
16062,9,8,2863.4500000000003,champions,United Kingdom
16063,260,1,335.32000000000005,hibernating,United Kingdom
16064,725,1,109.31,hibernating,United Kingdom
16065,365,8,2359.2700000000004,cant_loose,United Kingdom
16066,16,5,1521.0400000000004,champions,United Kingdom
16067,562,3,3269.11,at_risk,United Kingdom
16068,593,1,115.73,hibernating,United Kingdom
16069,417,1,457.7,hibernating,United Kingdom
16070,22,2,852.15,potential_loyalists,United Kingdom
16071,44,4,1076.8,loyal_customers,United Kingdom
16072,288,4,4180.09,at_risk,United Kingdom
16073,297,1,122.39999999999999,hibernating,United Kingdom
16074,390,1,252.5,hibernating,United Kingdom
16075,502,2,736.9300000000001,hibernating,United Kingdom
16076,3,10,2234.73,champions,United Kingdom
16077,625,1,2300.4,hibernating,United Kingdom
16078,283,2,362.99,hibernating,United Kingdom
16079,16,3,1352.0000000000002,potential_loyalists,United Kingdom
16080,81,4,602.56,loyal_customers,United Kingdom
16081,56,8,4436.56,loyal_customers,United Kingdom
16082,670,1,106.75,hibernating,United Kingdom
16083,100,4,2351.4200000000005,loyal_customers,United Kingdom
16084,299,1,436.18,hibernating,United Kingdom
16085,23,12,2341.0299999999997,loyal_customers,United Kingdom
16086,59,10,2864.9900000000002,loyal_customers,United Kingdom
16087,389,5,1739.9199999999998,at_risk,United Kingdom
16088,575,2,1437.43,hibernating,United Kingdom
16089,386,2,263.48999999999995,hibernating,United Kingdom
16090,624,1,180.55999999999997,hibernating,United Kingdom
16091,154,2,315.06,about_to_sleep,United Kingdom
16092,114,6,1587.9399999999998,loyal_customers,United Kingdom
16093,106,1,17.0,about_to_sleep,United Kingdom
16094,11,11,3695.5599999999995,champions,United Kingdom
16095,456,1,447.05000000000007,hibernating,United Kingdom
16096,264,4,1584.97,at_risk,United Kingdom
16097,240,1,185.05,hibernating,United Kingdom
16098,87,14,4441.3,loyal_customers,United Kingdom
16099,50,7,1573.1999999999996,loyal_customers,United Kingdom
16100,462,1,582.64,hibernating,United Kingdom
16101,70,4,3229.16,loyal_customers,United Kingdom
16102,42,3,1842.14,potential_loyalists,United Kingdom
16103,7,22,6191.710000000001,champions,United Kingdom
16104,61,9,2774.46,loyal_customers,United Kingdom
16105,248,5,2386.19,at_risk,United Kingdom
16106,65,1,108.38,about_to_sleep,United Kingdom
16107,17,7,3204.16,champions,United Kingdom
16108,84,4,2235.92,loyal_customers,United Kingdom
16109,218,3,939.48,at_risk,United Kingdom
16110,45,4,1781.5900000000001,loyal_customers,United Kingdom
16111,428,1,549.33,hibernating,United Kingdom
16112,143,4,195.74,loyal_customers,United Kingdom
16113,183,1,161.38,about_to_sleep,United Kingdom
16114,170,1,135.75000000000003,about_to_sleep,United Kingdom
16115,9,12,2553.8,champions,United Kingdom
16116,211,1,612.7800000000001,hibernating,United Kingdom
16117,189,3,654.3999999999999,need_attention,United Kingdom
16118,652,1,4376.249999999999,hibernating,United Kingdom
16119,8,8,1720.8100000000002,champions,United Kingdom
16120,59,6,2967.5099999999998,loyal_customers,United Kingdom
16121,57,5,1450.04,loyal_customers,United Kingdom
16122,73,6,1001.3399999999999,loyal_customers,United Kingdom
16123,51,1,307.78000000000003,promising,United Kingdom
16124,317,4,1772.49,at_risk,United Kingdom
16125,367,14,4581.7,cant_loose,United Kingdom
16126,29,15,14644.599999999999,loyal_customers,United Kingdom
16127,39,2,801.31,potential_loyalists,United Kingdom
16128,17,11,3801.05,champions,United Kingdom
16129,407,3,1396.05,at_risk,United Kingdom
16130,422,4,987.48,at_risk,United Kingdom
16131,51,12,9957.419999999998,loyal_customers,United Kingdom
16132,544,2,664.1999999999999,hibernating,United Kingdom
16133,3,56,22992.260000000002,champions,United Kingdom
16134,21,5,2145.34,loyal_customers,United Kingdom
16135,262,2,819.4499999999999,hibernating,United Kingdom
16136,59,4,946.8000000000001,loyal_customers,United Kingdom
16137,680,1,422.70000000000005,hibernating,United Kingdom
16138,378,3,910.35,at_risk,United Kingdom
16139,18,5,1111.15,champions,United Kingdom
16140,65,3,1557.6,need_attention,United Kingdom
16141,88,2,955.94,about_to_sleep,United Kingdom
16142,249,1,535.3399999999999,hibernating,United Kingdom
16143,3,12,4910.829999999999,champions,United Kingdom
16144,246,1,175.2,hibernating,United Kingdom
16145,8,19,6805.4400000000005,champions,United Kingdom
16146,157,4,946.38,loyal_customers,United Kingdom
16147,133,5,2398.91,loyal_customers,United Kingdom
16148,296,2,386.62,hibernating,United Kingdom
16149,4,3,422.22,potential_loyalists,United Kingdom
16150,42,10,4395.589999999999,loyal_customers,United Kingdom
16152,268,1,1829.0399999999997,hibernating,United Kingdom
16153,49,11,5133.49,loyal_customers,United Kingdom
16155,381,5,796.9,at_risk,United Kingdom
16156,8,20,6188.18,champions,United Kingdom
16157,15,3,656.6899999999999,potential_loyalists,United Kingdom
16158,522,9,628.32,cant_loose,United Kingdom
16159,281,4,1232.79,at_risk,United Kingdom
16160,65,2,1025.44,about_to_sleep,United Kingdom
16161,1,43,12744.26,champions,United Kingdom
16162,252,1,37.4,hibernating,United Kingdom
16163,232,6,2849.58,at_risk,United Kingdom
16164,17,3,822.48,potential_loyalists,United Kingdom
16165,505,1,79.9,hibernating,United Kingdom
16166,428,2,435.8300000000001,hibernating,United Kingdom
16167,414,5,1386.1199999999997,at_risk,United Kingdom
16168,10,66,10636.470000000001,champions,United Kingdom
16169,8,4,1822.9700000000003,champions,United Kingdom
16170,50,20,6868.999999999999,loyal_customers,United Kingdom
16171,59,1,73.2,about_to_sleep,United Kingdom
16172,95,8,1884.5500000000002,loyal_customers,United Kingdom
16173,15,6,1418.32,champions,United Kingdom
16174,126,7,2246.75,loyal_customers,United Kingdom
16175,94,7,1836.44,loyal_customers,United Kingdom
16176,421,4,2052.69,at_risk,United Kingdom
16177,50,8,2247.3100000000004,loyal_customers,United Kingdom
